source,slug,article_title,h2,first,status,reason,path
"json","devis-en-15-min-le-guide-electricien","Devis en 15 min : le guide électricien","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-electricien.json"
"json","devis-en-15-min-le-guide-macon","Devis en 15 min : le guide maçon","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-macon.json"
"json","devis-en-15-min-le-guide-macon","Devis en 15 min : le guide maçon","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-macon.json"
"json","devis-en-15-min-le-guide-macon","Devis en 15 min : le guide maçon","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-macon.json"
"json","devis-en-15-min-le-guide-macon","Devis en 15 min : le guide maçon","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-macon.json"
"json","devis-en-15-min-le-guide-macon","Devis en 15 min : le guide maçon","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-macon.json"
"json","devis-en-15-min-le-guide-macon","Devis en 15 min : le guide maçon","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-macon.json"
"json","devis-en-15-min-le-guide-menuisier","Devis en 15 min : le guide menuisier","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-menuisier.json"
"json","devis-en-15-min-le-guide-menuisier","Devis en 15 min : le guide menuisier","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-menuisier.json"
"json","devis-en-15-min-le-guide-menuisier","Devis en 15 min : le guide menuisier","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-menuisier.json"
"json","devis-en-15-min-le-guide-menuisier","Devis en 15 min : le guide menuisier","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-menuisier.json"
"json","devis-en-15-min-le-guide-menuisier","Devis en 15 min : le guide menuisier","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-menuisier.json"
"json","devis-en-15-min-le-guide-menuisier","Devis en 15 min : le guide menuisier","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-menuisier.json"
"json","devis-en-15-min-le-guide-peintre","Devis en 15 min : le guide peintre","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-peintre.json"
"json","devis-en-15-min-le-guide-peintre","Devis en 15 min : le guide peintre","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-peintre.json"
"json","devis-en-15-min-le-guide-peintre","Devis en 15 min : le guide peintre","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-peintre.json"
"json","devis-en-15-min-le-guide-peintre","Devis en 15 min : le guide peintre","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-peintre.json"
"json","devis-en-15-min-le-guide-peintre","Devis en 15 min : le guide peintre","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-peintre.json"
"json","devis-en-15-min-le-guide-peintre","Devis en 15 min : le guide peintre","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-peintre.json"
"json","devis-en-15-min-le-guide-plombier","Devis en 15 min : le guide plombier","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-plombier.json"
"json","devis-en-15-min-le-guide-plombier","Devis en 15 min : le guide plombier","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-plombier.json"
"json","devis-en-15-min-le-guide-plombier","Devis en 15 min : le guide plombier","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-plombier.json"
"json","devis-en-15-min-le-guide-plombier","Devis en 15 min : le guide plombier","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-plombier.json"
"json","devis-en-15-min-le-guide-plombier","Devis en 15 min : le guide plombier","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-plombier.json"
"json","devis-en-15-min-le-guide-plombier","Devis en 15 min : le guide plombier","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-devis-en-15-min-le-guide-plombier.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","En bref","Constructys est l'OPCO (Organisme Paritaire Collecteur Agréé) du bâtiment et des travaux publics.","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","Qu'est-ce que Constructys et qui peut en bénéficier ?","Constructys est l'OPCO du bâtiment et des travaux publics.","A_REECRIRE","Question sans réponse directe en première phrase","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","Les plafonds Constructys 2026 — ce que l'OPCO prend en charge","Le plafond de prise en charge pédagogique pour les formations qualifiantes en 2026 est fixé à <strong>24 € HT par heure et par stagiaire</strong>.","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","Les 6 étapes du dossier Constructys","Vérifiez que votre organisme de formation est certifié Qualiopi (obligatoire depuis 2022 pour toute prise en charge OPCO).","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","Les 4 erreurs les plus fréquentes sur le dossier Constructys","<strong>Erreur 1 — Déposer la demande après la formation.</strong> C'est la cause principale de refus.","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","Tableau récapitulatif des plafonds Constructys 2026","Exemple concret pour une PME de 8 salariés — session intra OFC 4 h / 6 stagiaires :","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","FAQ — Constructys et financement formation IA BTP","Toutes les formations IA sont-elles finançables par Constructys ?","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","dossier-constructys-2026-etapes","Constructys 2026 : comment monter son dossier de formation en 20 minutes","OFC accompagne votre dossier Constructys de A à Z","Pour chaque formation organisée avec <strong>OFC Création d'Entreprise</strong>, vous recevez systématiquement :","OK","Synthèse/définition acceptable","content/generated/article-dossier-constructys-2026-etapes.json"
"json","financement-constructys-formation-ia-btp-2026","Financement Constructys formation IA BTP 2026 : le guide complet pour les PME","En bref","Constructys finance le PDC (Plan de Développement des Compétences) pour les entreprises du BTP — critères selon taille et dossier","OK","Synthèse/définition acceptable","content/generated/article-financement-constructys-formation-ia-btp-2026.json"
"json","financement-constructys-formation-ia-btp-2026","Financement Constructys formation IA BTP 2026 : le guide complet pour les PME","3 prompts pour préparer votre dossier Constructys avec ChatGPT","Tu es responsable RH / DRH d'une entreprise de BTP.","OK","Synthèse/définition acceptable","content/generated/article-financement-constructys-formation-ia-btp-2026.json"
"json","financement-constructys-formation-ia-btp-2026","Financement Constructys formation IA BTP 2026 : le guide complet pour les PME","FAQ — 6 questions fréquentes","Comment savoir si Constructys a accepté ma demande de financement ?","OK","Synthèse/définition acceptable","content/generated/article-financement-constructys-formation-ia-btp-2026.json"
"json","financement-constructys-mode-d-emploi-741597-9","Financement Constructys : mode d'emploi","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-financement-constructys-mode-d-emploi-741597-9.json"
"json","financement-constructys-mode-d-emploi-741597-9","Financement Constructys : mode d'emploi","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-financement-constructys-mode-d-emploi-741597-9.json"
